#timestamp x y z qx qy qz qw
1670532128.50882649 95.38550827 145.32634197 -2.24863480 0.02843310 -0.01515112 -0.06825982 -0.99714723
1670532128.60884166 95.47815007 145.33724963 -2.25302280 0.02063005 -0.01342348 -0.06375685 -0.99766190
1670532128.70883274 95.56747070 145.35861957 -2.25875777 0.02790686 -0.01272184 -0.06828494 -0.99719433
1670532128.80882335 95.65717839 145.38320159 -2.26729779 0.02597776 -0.01638781 -0.06679239 -0.99729402
1670532128.90878224 95.74979786 145.40656163 -2.27505675 0.02664585 -0.01444912 -0.06808804 -0.99721875
1670532129.00878263 95.83079101 145.42594639 -2.28029693 0.02377710 -0.01420795 -0.06664856 -0.99739198
1670532129.10879397 95.92209340 145.44266374 -2.28774479 0.01814079 -0.01545309 -0.06148203 -0.99782367
1670532129.20883346 96.01004396 145.46490452 -2.30075034 0.02616959 -0.01902199 -0.06786749 -0.99716966
1670532129.30885577 96.10027831 145.48184468 -2.30464745 0.02422599 -0.01590805 -0.06528442 -0.99744573
1670532129.40889597 96.19181287 145.50042064 -2.31393621 0.02282572 -0.01767019 -0.06351732 -0.99756318
1670532129.50888681 96.28278008 145.52356589 -2.32463262 0.02375782 -0.01826087 -0.06345595 -0.99753469
1670532129.60889053 96.38469634 145.54140727 -2.33787996 0.02937480 -0.02452414 -0.06720478 -0.99700512
1670532129.70895648 96.48340916 145.55458869 -2.33813831 0.02307191 -0.01967585 -0.05937507 -0.99777510
1670532129.80911589 96.55139423 145.57839457 -2.33449969 0.02601205 0.00365473 -0.05976627 -0.99786673
1670532129.90926051 96.65486968 145.58979674 -2.35137094 0.02002448 -0.02386619 -0.04619328 -0.99844660
1670532130.00942683 96.75731806 145.60070879 -2.36128504 0.02117035 -0.02590198 -0.03845166 -0.99870034
1670532130.11261368 96.85982522 145.61256900 -2.36096368 0.02927840 -0.02498188 -0.04439475 -0.99827240
1670532130.20934844 96.93090214 145.61904674 -2.36156053 0.02574408 0.00546613 -0.03870661 -0.99890398
1670532130.30922604 96.99870551 145.62900759 -2.35995160 0.02416955 0.02070868 -0.03581253 -0.99885156
1670532130.40908480 97.10119411 145.63853083 -2.38534990 0.02234378 -0.01780113 -0.03645710 -0.99892680
1670532130.50896764 97.20231144 145.66175763 -2.38796490 0.03877776 -0.02009457 -0.03429608 -0.99845695
1670532130.60883331 97.28907074 145.68674546 -2.38526018 0.03878425 -0.01298983 -0.04272000 -0.99824949
1670532130.70866656 97.37732270 145.70612324 -2.39675045 0.03479463 -0.01336926 -0.03840562 -0.99856678
1670532130.80858350 97.47531475 145.72091557 -2.39953994 0.03012149 -0.01642797 -0.03606281 -0.99876038
1670532130.90858102 97.57052021 145.73059468 -2.39649616 0.02906387 -0.01202301 -0.03476441 -0.99890048
1670532131.00861144 97.65723502 145.74050449 -2.39079890 0.02849468 0.00171477 -0.03510333 -0.99897591
1670532131.10862398 97.71286158 145.74089263 -2.38164453 0.02177343 0.03170160 -0.03840837 -0.99852177
1670532131.20869112 97.77661346 145.75083701 -2.38571286 0.02932769 0.04363879 -0.03777342 -0.99790216
1670532131.30880570 97.88636820 145.76453402 -2.40493249 0.02746666 0.01444217 -0.03727553 -0.99882308
1670532131.40888548 98.00613124 145.78461423 -2.41789076 0.02876660 -0.01150377 -0.03562763 -0.99888479
1670532131.50886917 98.13496872 145.80002007 -2.41703044 0.02109772 -0.02749114 -0.03439394 -0.99880738
1670532131.60894823 98.23099946 145.81947165 -2.41239711 0.03388784 -0.01818508 -0.03483240 -0.99865290
1670532131.70902276 98.30985398 145.84037740 -2.42218094 0.02988342 -0.01651073 -0.03581588 -0.99877505
1670532131.80906391 98.39379514 145.85728509 -2.42889221 0.02854035 -0.00505072 -0.03655002 -0.99891142
1670532131.90911722 98.48397441 145.88223369 -2.43055934 0.03426277 -0.01081622 -0.03985550 -0.99855927
1670532132.00916696 98.58520049 145.88941946 -2.43345035 0.02311960 -0.01045154 -0.03381244 -0.99910608
1670532132.10916257 98.67931554 145.90453721 -2.44764620 0.02812854 -0.01560046 -0.03817210 -0.99875337
1670532132.20909309 98.76932806 145.91864890 -2.46022342 0.03437282 -0.01707582 -0.03685322 -0.99858338
1670532132.30896664 98.85799229 145.93412269 -2.46830345 0.03305822 -0.01584632 -0.03860123 -0.99858199
1670532132.40888977 98.94449861 145.94993302 -2.47722297 0.02851905 -0.01063159 -0.03672304 -0.99886188
1670532132.50876784 99.03609702 145.96899942 -2.49046181 0.03632877 -0.01843033 -0.04468365 -0.99817028
1670532132.60857010 99.13589201 145.98623176 -2.49405609 0.03512250 -0.01597907 -0.04203611 -0.99837070
1670532132.71143723 99.23976797 146.00510851 -2.49912613 0.03289116 -0.02121543 -0.05231526 -0.99786331
1670532132.80816936 99.32848489 146.01929074 -2.50348452 0.03389258 -0.01925759 -0.05845789 -0.99752850
1670532132.90811992 99.42615707 146.04389190 -2.51470185 0.03568011 -0.02734455 -0.06919175 -0.99659004
1670532133.00843310 99.52563299 146.06571821 -2.52825325 0.04314487 -0.03542657 -0.07183375 -0.99585310
1670532133.10867429 99.61423927 146.08241115 -2.54298353 0.03687467 -0.03460581 -0.06781867 -0.99641524
1670532133.20968914 99.70278377 146.10104955 -2.54617129 0.03145009 -0.02481609 -0.06607233 -0.99701028
1670532133.30982018 99.79449945 146.12129519 -2.54881216 0.03025909 -0.02133356 -0.06834848 -0.99697430
1670532133.40986085 99.87483369 146.14794269 -2.55948707 0.03240809 -0.01780854 -0.06714549 -0.99705770
1670532133.50982356 99.96764654 146.16609284 -2.57332424 0.03781700 -0.02636736 -0.07161494 -0.99636637
1670532133.60897970 100.05631330 146.18023419 -2.58178278 0.03138642 -0.01874986 -0.06463671 -0.99723890
1670532133.70886302 100.14188185 146.19901071 -2.59250128 0.03105968 -0.01446151 -0.06583683 -0.99724203
1670532133.80874562 100.23901127 146.22022050 -2.59869082 0.03156262 -0.01905249 -0.06257961 -0.99735881
1670532133.90867043 100.33410057 146.23731876 -2.59769889 0.03180147 -0.01253601 -0.06148107 -0.99752273
1670532134.00858378 100.41325833 146.25848497 -2.60426444 0.02766345 -0.00205220 -0.06436231 -0.99754098
1670532134.10853553 100.49792186 146.28052693 -2.61261698 0.02935465 -0.00357815 -0.06174748 -0.99765362
1670532134.20850730 100.60025050 146.29707826 -2.62310386 0.02800250 -0.01499044 -0.06211854 -0.99756325
1670532134.30851483 100.69737348 146.32076110 -2.63053635 0.02563276 -0.01669914 -0.06100831 -0.99766832
1670532134.40856409 100.79301518 146.33485216 -2.63113821 0.02627037 -0.01690757 -0.05543722 -0.99797330
1670532134.50864720 100.88616763 146.35686689 -2.64312495 0.02594542 -0.01685300 -0.06079336 -0.99767078
1670532134.60874605 100.96950812 146.37567543 -2.64837060 0.02668752 -0.01495964 -0.06076566 -0.99768308
1670532134.71197987 101.06162868 146.39432582 -2.66412887 0.02799645 -0.01339376 -0.06110899 -0.99764848
1670532134.80908799 101.14947744 146.41599965 -2.67592222 0.02755863 -0.01458523 -0.05282501 -0.99811688
1670532134.90929222 101.23765145 146.42708098 -2.68182520 0.02180150 -0.00825120 -0.03774024 -0.99901566
1670532135.00936961 101.33171047 146.44704824 -2.69115847 0.02669541 -0.01671443 -0.03131013 -0.99901334
1670532135.10915375 101.42619113 146.46355657 -2.69414950 0.03068354 -0.01608295 -0.03032331 -0.99893962
1670532135.20896506 101.51938919 146.48009417 -2.69918263 0.02964661 -0.01702635 -0.02695710 -0.99905180
1670532135.30880547 101.61531733 146.49917424 -2.71312421 0.03027948 -0.01885455 -0.02376426 -0.99908104
1670532135.40870023 101.70642266 146.51814069 -2.72245479 0.02864438 -0.02047757 -0.02695724 -0.99901625
1670532135.50856924 101.80011122 146.52868097 -2.73193918 0.03074746 -0.01433051 -0.02313455 -0.99915666
1670532135.60852218 101.88434861 146.54131016 -2.74397718 0.02931154 -0.01448521 -0.02304560 -0.99919964
1670532135.70854068 101.97438254 146.55111362 -2.75502547 0.02964059 -0.01456918 -0.02215931 -0.99920876
1670532135.80862713 102.05931299 146.56707909 -2.76326668 0.03197333 -0.01358302 -0.02149821 -0.99916517
1670532135.90874767 102.14481592 146.57805882 -2.77237566 0.03424037 -0.01628210 -0.02797718 -0.99888927
1670532136.00890851 102.23412819 146.58624983 -2.78724163 0.02937529 -0.01115809 -0.02292255 -0.99924329
1670532136.10909462 102.32473889 146.59259428 -2.78894440 0.02967027 -0.01190471 -0.02116392 -0.99926475
1670532136.20915198 102.41522979 146.60035127 -2.79723199 0.03006124 -0.01405806 -0.02268598 -0.99919169
1670532136.30920887 102.50930228 146.61546273 -2.81099153 0.03036270 -0.01673464 -0.02125806 -0.99917273
1670532136.40921807 102.60347080 146.62567853 -2.81963279 0.03664468 -0.02400622 -0.02829400 -0.99863923
1670532136.50923300 102.69726131 146.63641115 -2.82236198 0.03195578 -0.01856621 -0.02109410 -0.99909417
1670532136.60920310 102.79091610 146.65345714 -2.82835519 0.02877646 -0.01667236 -0.02231872 -0.99919759
1670532136.70918298 102.88173830 146.66714681 -2.83592792 0.03123838 -0.01639249 -0.02117149 -0.99915325
1670532136.80919361 102.96947002 146.68208838 -2.84481213 0.03214139 -0.01271704 -0.02133896 -0.99917459
1670532136.90920210 103.06886009 146.69698326 -2.85557309 0.03254802 -0.01470648 -0.02071532 -0.99914725
1670532137.00923395 103.16011042 146.70308644 -2.85925272 0.03176145 -0.01348814 -0.02192186 -0.99916401
1670532137.10922384 103.25273963 146.71202835 -2.86279450 0.03654474 -0.01032954 -0.02318216 -0.99900969
1670532137.20918941 103.34941864 146.72216471 -2.86712545 0.03732032 -0.01254001 -0.02729681 -0.99885175
1670532137.30914736 103.44044591 146.72627169 -2.87249889 0.02534351 -0.00787117 -0.02535560 -0.99932620
1670532137.40915775 103.53026896 146.74411091 -2.87916690 0.02940876 -0.01266930 -0.03252116 -0.99895795
1670532137.50913477 103.63210549 146.75861780 -2.89216517 0.03030762 -0.01828496 -0.03798789 -0.99865110
1670532137.60916328 103.72936106 146.77317513 -2.90449417 0.03089770 -0.02223359 -0.03988211 -0.99847905
1670532137.70922256 103.82164837 146.79088160 -2.91118494 0.02811854 -0.02185781 -0.04284879 -0.99844658
1670532137.80931187 103.91506912 146.80943132 -2.91843580 0.03070970 -0.02167135 -0.04618983 -0.99822531
1670532137.90935111 103.99591924 146.82090027 -2.92336229 0.03392793 -0.01989241 -0.05126709 -0.99791025
1670532138.00941372 104.08099034 146.83492578 -2.92679555 0.03166349 -0.01571192 -0.05461501 -0.99788164
1670532138.10944843 104.17148130 146.84882387 -2.93859210 0.03141867 -0.01698155 -0.05666700 -0.99775415
1670532138.20945334 104.25878335 146.86214636 -2.94361723 0.02875438 -0.01589687 -0.06263231 -0.99749570
1670532138.30952334 104.34946586 146.87744598 -2.95217843 0.02942282 -0.01681899 -0.06458299 -0.99733668
1670532138.40961957 104.44844611 146.89300653 -2.95892138 0.02938042 -0.01829095 -0.06296758 -0.99741532
1670532138.50968170 104.53598510 146.90751736 -2.96712303 0.02754094 -0.01688278 -0.06463896 -0.99738572
1670532138.60968447 104.63016825 146.91659393 -2.98037473 0.02536618 -0.01561121 -0.06535082 -0.99741772
1670532138.70964813 104.72894743 146.93122897 -2.99282225 0.02328483 -0.02154425 -0.06591760 -0.99732068
1670532138.80961370 104.82801477 146.95084124 -3.00570771 0.03169493 -0.02573321 -0.07144808 -0.99660845
1670532138.90955377 104.92724606 146.96265703 -3.00915446 0.02489409 -0.02236861 -0.06643273 -0.99722947
1670532139.00948811 105.01422967 146.97362638 -3.01484152 0.02145616 -0.01948126 -0.06610161 -0.99739194
1670532139.10933423 105.10915331 146.98778567 -3.02067111 0.02102797 -0.02108220 -0.06791562 -0.99724663
1670532139.20923185 105.19959655 147.00124410 -3.02686827 0.02227414 -0.01906345 -0.06657056 -0.99735090
1670532139.30913234 105.29454437 147.02950717 -3.03906536 0.02859146 -0.02469433 -0.07319790 -0.99660162
1670532139.40909243 105.39025464 147.04502066 -3.04745211 0.02281382 -0.02072157 -0.06770540 -0.99722922
1670532139.50905013 105.47755769 147.05967926 -3.05689373 0.01770316 -0.02037434 -0.06789134 -0.99732755
1670532139.60905623 105.55870520 147.07421057 -3.06930567 0.01838261 -0.01608883 -0.06715848 -0.99744322
1670532139.71220946 105.64790190 147.09354621 -3.07712354 0.02359884 -0.01760425 -0.06798765 -0.99725166
1670532139.80911493 105.73256048 147.11053127 -3.07917966 0.02272993 -0.01799569 -0.06756901 -0.99729330
1670532139.90912676 105.82401895 147.12581389 -3.09220722 0.02011727 -0.01922467 -0.06876075 -0.99724504
1670532140.00915813 105.91792832 147.14057254 -3.10041964 0.02437888 -0.02377279 -0.06809058 -0.99709789
1670532140.10917544 106.01284873 147.15558830 -3.10490984 0.02411859 -0.02213415 -0.06986287 -0.99701933
1670532140.20917153 106.09913913 147.17563976 -3.10421325 0.02262384 -0.01799411 -0.06933858 -0.99717428
1670532140.30913687 106.18997884 147.19927180 -3.11099245 0.02356893 -0.01790479 -0.06949275 -0.99714326
1670532140.40910959 106.28539186 147.21350988 -3.11814626 0.02122201 -0.01895680 -0.06930116 -0.99718986
1670532140.51219034 106.37554907 147.23281393 -3.12248023 0.02224245 -0.01666256 -0.07037513 -0.99713338
1670532140.60902739 106.46459417 147.24533879 -3.13449065 0.02464824 -0.02021575 -0.06930221 -0.99708625
1670532140.70896459 106.55500640 147.24920244 -3.14075140 0.01756479 -0.01404784 -0.06549988 -0.99759907
1670532140.80890656 106.64238198 147.26241240 -3.15119894 0.02385586 -0.01686594 -0.07021786 -0.99710375
1670532140.90884542 106.73602247 147.28367656 -3.15870250 0.02485729 -0.01893671 -0.06968416 -0.99707955
1670532141.01195097 106.83375513 147.30672830 -3.16575294 0.02785593 -0.02211594 -0.07118329 -0.99682891
1670532141.10881639 106.92333235 147.33263121 -3.17452786 0.02740479 -0.02188513 -0.06992275 -0.99693572
1670532141.20890141 107.01641399 147.35275644 -3.18395287 0.02501697 -0.02579319 -0.06980434 -0.99691334
1670532141.30901980 107.11275506 147.37470300 -3.19303039 0.02467773 -0.02394376 -0.07080030 -0.99689770
1670532141.40911055 107.20387522 147.39396137 -3.20186707 0.02694280 -0.02191526 -0.07089736 -0.99687881
1670532141.50916862 107.29014987 147.41501272 -3.21247452 0.02856153 -0.02115842 -0.06918072 -0.99697071
1670532141.60923028 107.38383669 147.43424022 -3.22227118 0.02691247 -0.02289230 -0.07075795 -0.99686758
1670532141.70928192 107.47180476 147.44996156 -3.22361365 0.02842822 -0.01972006 -0.06987836 -0.99695535
1670532141.80931687 107.55955166 147.46965553 -3.22979397 0.03148463 -0.02001953 -0.07155968 -0.99673825
1670532141.90933824 107.64596682 147.49033189 -3.24432368 0.02730275 -0.02018959 -0.07127379 -0.99687862
1670532142.00932884 107.72946713 147.50557916 -3.25149282 0.02390158 -0.01879062 -0.07147975 -0.99697857
1670532142.10931087 107.81454902 147.52453975 -3.25749546 0.02447754 -0.01828167 -0.07055157 -0.99704017
1670532142.20921922 107.90907797 147.54678358 -3.26707747 0.02524396 -0.01815022 -0.07221798 -0.99690415
1670532142.31233573 108.00086163 147.56912918 -3.27576686 0.03026049 -0.01978686 -0.07000815 -0.99689099
1670532142.40925813 108.08982975 147.59184267 -3.27948605 0.02680061 -0.02180383 -0.07096157 -0.99688052
1670532142.50936055 108.18697493 147.61258624 -3.30087746 0.02496813 -0.02135632 -0.07094761 -0.99693878
1670532142.61258817 108.27625239 147.63789418 -3.31096359 0.02563271 -0.01992003 -0.07136828 -0.99692162
1670532142.70952845 108.34941969 147.65668020 -3.31041331 0.03159472 -0.02213699 -0.07575783 -0.99637969
1670532142.80950236 108.43266032 147.67265330 -3.31944728 0.02438874 -0.02040609 -0.07260774 -0.99685350
1670532142.90947342 108.51945371 147.68928392 -3.33231108 0.02516902 -0.01922882 -0.07068893 -0.99699541
1670532143.00940537 108.60512382 147.71167422 -3.33375294 0.02997505 -0.01765021 -0.07122970 -0.99685320
1670532143.10935950 108.70450191 147.73583739 -3.33533227 0.02876531 -0.01934046 -0.07039461 -0.99691680
1670532143.20931053 108.79655153 147.76354437 -3.33938547 0.02333072 -0.01773353 -0.07101280 -0.99704482
1670532143.30927134 108.89187644 147.78933684 -3.34730502 0.02333200 -0.01618666 -0.07068629 -0.99709431
1670532143.40921760 108.99444379 147.81291012 -3.35665441 0.02909693 -0.01896484 -0.07000021 -0.99694216
1670532143.50919390 109.09085532 147.83478582 -3.36290147 0.03089584 -0.02188825 -0.07059934 -0.99678588
1670532143.60915494 109.17628835 147.86251587 -3.37067696 0.03992808 -0.02047818 -0.06998404 -0.99653832
1670532143.70916629 109.26162336 147.88382550 -3.38160616 0.03672137 -0.02283094 -0.06863470 -0.99670435
1670532143.80918527 109.33966619 147.90258812 -3.39260408 0.03108181 -0.02131578 -0.06980685 -0.99684832
1670532143.90920877 109.41774767 147.91927514 -3.40014800 0.03494139 -0.02062806 -0.06913209 -0.99678199
1670532144.00921535 109.50943309 147.93881290 -3.41179870 0.03575088 -0.02177104 -0.06778753 -0.99682132
1670532144.10915780 109.59612818 147.95655386 -3.42171939 0.03456003 -0.02234687 -0.07042918 -0.99666742
1670532144.20907617 109.68268041 147.97679840 -3.42391639 0.03439353 -0.01979699 -0.06951827 -0.99679104
1670532144.30900025 109.76929253 147.99936632 -3.43181950 0.03452191 -0.02089829 -0.06960257 -0.99675824
1670532144.40900183 109.86226665 148.02063168 -3.43968031 0.03174418 -0.01680812 -0.06990372 -0.99690685
1670532144.50904322 109.94342314 148.03926720 -3.44563022 0.03557431 -0.01575026 -0.07018889 -0.99677476
1670532144.60909843 110.03379340 148.05838906 -3.45897745 0.03593293 -0.01741092 -0.06898904 -0.99681804
1670532144.70912790 110.12337644 148.08055179 -3.47077765 0.03494609 -0.02162266 -0.06923053 -0.99675391
1670532144.80914760 110.21746183 148.10571098 -3.48129123 0.03785448 -0.02147643 -0.06891364 -0.99667282
1670532144.90913630 110.30895681 148.12878895 -3.49135442 0.04053329 -0.02306687 -0.06892262 -0.99653131
1670532145.00913906 110.39809473 148.15231561 -3.49832716 0.04350645 -0.02106658 -0.06837328 -0.99648807
1670532145.10911655 110.48407269 148.16906893 -3.51236527 0.04383347 -0.01926916 -0.06960056 -0.99642515
1670532145.20931625 110.56970046 148.19656396 -3.51941243 0.04706007 -0.01683719 -0.05791318 -0.99706967
1670532145.30946422 110.65778494 148.21540798 -3.53483025 0.04586951 -0.01738585 -0.04874893 -0.99760576
1670532145.40953159 110.74561405 148.22828776 -3.54187680 0.05065282 -0.01497718 -0.03513088 -0.99798587
1670532145.50928307 110.83400303 148.24165541 -3.54992861 0.04659514 -0.01325600 -0.03451024 -0.99822954
1670532145.60897493 110.93591106 148.25685184 -3.55818790 0.04739278 -0.01530039 -0.03373158 -0.99818936
1670532145.70872688 111.02353994 148.27088993 -3.57062515 0.04852272 -0.01436079 -0.03360039 -0.99815346
1670532145.80860138 111.10826294 148.28688341 -3.58156967 0.04744470 -0.01159019 -0.03283899 -0.99826663
1670532145.90853715 111.20319898 148.29534149 -3.59002984 0.04793385 -0.01414618 -0.03423592 -0.99816338
1670532146.00856400 111.29013337 148.30786008 -3.60533113 0.04908051 -0.01394334 -0.03234825 -0.99817347
1670532146.10865664 111.37967183 148.32404096 -3.61059246 0.05048314 -0.01225402 -0.03192166 -0.99813942
1670532146.20872855 111.47104599 148.34128615 -3.61689221 0.04978406 -0.01476197 -0.03275201 -0.99811369
1670532146.30882311 111.56139234 148.35610359 -3.62480263 0.05072102 -0.01246341 -0.03281942 -0.99809565
1670532146.40890431 111.64588391 148.37360886 -3.63327189 0.05107969 -0.01234247 -0.03194694 -0.99810717
1670532146.50894690 111.73978105 148.38727821 -3.64770757 0.04761081 -0.01474117 -0.03230971 -0.99823444
1670532146.60894561 111.83244220 148.39988724 -3.65660372 0.04925010 -0.01692274 -0.03310683 -0.99809418
1670532146.70896220 111.92318875 148.41616894 -3.65890451 0.04904346 -0.00992134 -0.03279274 -0.99820887
1670532146.80891538 112.01116394 148.43112329 -3.66340203 0.04861443 -0.01119802 -0.03474751 -0.99815022
1670532146.91200948 112.10626395 148.44712336 -3.67019028 0.04871400 -0.01035616 -0.03490616 -0.99814891
1670532147.00880766 112.19398330 148.46328400 -3.67971607 0.04652290 -0.01012783 -0.03551856 -0.99823418
1670532147.10872626 112.28016019 148.47873893 -3.69353028 0.04322258 -0.01619207 -0.03415360 -0.99835022
1670532147.20871639 112.37556959 148.49189926 -3.70216693 0.04677295 -0.01796075 -0.03440134 -0.99815142
1670532147.31188655 112.47066335 148.50628263 -3.70838242 0.04791863 -0.01625603 -0.03537850 -0.99809213
1670532147.40879345 112.56692386 148.51655570 -3.72795905 0.04556679 -0.01612422 -0.03772033 -0.99811866
1670532147.50892901 112.65777291 148.52941583 -3.73392069 0.04536312 -0.01631384 -0.03771584 -0.99812502
1670532147.60902929 112.74726225 148.54608672 -3.73784434 0.04135902 -0.01558849 -0.03749855 -0.99831873
1670532147.70910645 112.83438329 148.56331920 -3.74384446 0.04169572 -0.01059939 -0.03740687 -0.99837360
1670532147.80915666 112.92162286 148.58158251 -3.74703224 0.04038709 -0.00731488 -0.03883086 -0.99840249
1670532147.90919590 113.01812746 148.59804109 -3.74574402 0.04438295 -0.00800648 -0.03767934 -0.99827167
1670532148.00919127 113.11336338 148.61817065 -3.75542289 0.04092020 -0.00826307 -0.03850706 -0.99838593
1670532148.10919523 113.20715671 148.63636646 -3.76148510 0.04538577 -0.01190105 -0.03796761 -0.99817682
1670532148.20920300 113.30898396 148.65378425 -3.77127813 0.04338349 -0.01508846 -0.03812377 -0.99821681
1670532148.30923533 113.40701591 148.67081013 -3.77883361 0.04866009 -0.01444134 -0.03608561 -0.99805885
1670532148.40923953 113.50027611 148.68885873 -3.78697276 0.04596882 -0.01469857 -0.03877168 -0.99808195
1670532148.50926971 113.58957958 148.70981514 -3.79217617 0.04431577 -0.01502791 -0.03651026 -0.99823708
1670532148.60928917 113.68067330 148.72973679 -3.79569505 0.04321911 -0.01553291 -0.03664329 -0.99827256
1670532148.70930552 113.76634501 148.74599540 -3.79255720 0.04321149 -0.01009090 -0.03781846 -0.99829891
1670532148.80929494 113.85689050 148.75603942 -3.79710583 0.04054436 -0.01419838 -0.03878679 -0.99832367
1670532148.90933037 113.94982766 148.77449841 -3.80779205 0.04129489 -0.01041101 -0.03811200 -0.99836557
1670532149.00938249 114.04062797 148.79066211 -3.82280736 0.04294597 -0.01308125 -0.03917743 -0.99822325
1670532149.10942054 114.13981908 148.80516208 -3.83086058 0.04126080 -0.01811011 -0.03816884 -0.99825483
1670532149.20943165 114.23469586 148.81925437 -3.84500231 0.04223935 -0.01380770 -0.03634573 -0.99835073
1670532149.30932236 114.32284073 148.82965665 -3.85404218 0.03966024 -0.01497184 -0.04080379 -0.99826748
1670532149.40927958 114.41293785 148.84388770 -3.86502425 0.04054400 -0.01490479 -0.04012362 -0.99826055
1670532149.50913596 114.50422415 148.85570082 -3.87556112 0.03870559 -0.01594223 -0.04752359 -0.99799260
1670532149.60891986 114.60122402 148.87659421 -3.88336417 0.04124819 -0.01933111 -0.05443769 -0.99747753
1670532149.70879269 114.69474110 148.89449418 -3.89082509 0.03682498 -0.01938857 -0.06487640 -0.99702510
1670532149.80878472 114.78004896 148.91260139 -3.89765022 0.03522398 -0.01666833 -0.07344383 -0.99653773
1670532149.90884805 114.87243819 148.93441800 -3.91472318 0.03530562 -0.02284207 -0.08283358 -0.99567583
1670532150.00894642 114.96332617 148.95504226 -3.91967865 0.03217890 -0.02313016 -0.09468254 -0.99471842
1670532150.10910416 115.04597535 148.97018351 -3.92074665 0.02855894 -0.02027325 -0.10399340 -0.99396114
1670532150.20925546 115.13745808 148.98907424 -3.93251487 0.02817511 -0.02215414 -0.11450900 -0.99277543
1670532150.30948496 115.22700731 149.01528289 -3.94624567 0.02699145 -0.02650323 -0.12250619 -0.99174658
1670532150.40976691 115.31536180 149.03880844 -3.95126307 0.02407342 -0.02320465 -0.12422808 -0.99169017
1670532150.50994730 115.40377185 149.05912346 -3.96341135 0.02781929 -0.03204907 -0.12185397 -0.99164033
1670532150.60999203 115.50050743 149.08720563 -3.97321865 0.02377549 -0.03185895 -0.12569517 -0.99127214
1670532150.70996737 115.58500458 149.10464481 -3.97760568 0.02031836 -0.02872158 -0.12533949 -0.99148991
1670532150.80984259 115.66766315 149.13199810 -3.98563859 0.02490534 -0.02679124 -0.12308331 -0.99172196
1670532150.90961480 115.75937290 149.15683845 -3.99824053 0.02312663 -0.03148519 -0.12654988 -0.99119068
1670532151.00936437 115.84178520 149.18267715 -4.00656058 0.02661930 -0.02362678 -0.12391895 -0.99165381
1670532151.10914254 115.92422816 149.20795536 -4.01176803 0.02296955 -0.02264441 -0.12553213 -0.99156508
1670532151.20897675 116.02079058 149.23877295 -4.02212980 0.02438509 -0.02751323 -0.12410775 -0.99158744
1670532151.30885720 116.10739161 149.26962355 -4.02730702 0.02291264 -0.02507062 -0.12443699 -0.99164606
1670532151.40883493 116.18998248 149.29260667 -4.03792978 0.02279107 -0.02505851 -0.12261449 -0.99187616
1670532151.50884461 116.28253661 149.31803538 -4.05856539 0.02316819 -0.02774437 -0.12015829 -0.99209650
1670532151.60886264 116.36826743 149.34794118 -4.06333790 0.02382977 -0.02307387 -0.12115866 -0.99207879
1670532151.70888805 116.44085353 149.37268272 -4.06185612 0.01826918 -0.00730211 -0.12425640 -0.99205507
1670532151.80893350 116.53097364 149.39746601 -4.06738234 0.02302762 -0.00923593 -0.11735419 -0.99278015
1670532151.90902042 116.62154476 149.42101051 -4.08035914 0.02509405 -0.01630175 -0.11527388 -0.99288291
1670532152.00901484 116.70883522 149.45736105 -4.08855978 0.01970308 -0.01303429 -0.12156435 -0.99230237
1670532152.10908151 116.81186044 149.47874906 -4.09966865 0.02206990 -0.02138854 -0.11167141 -0.99326983
1670532152.20928049 116.90070776 149.50058870 -4.11968184 0.02263675 -0.02361494 -0.10518041 -0.99391498
1670532152.30986214 116.97578925 149.51052821 -4.11801058 0.02343407 -0.01985491 -0.07266386 -0.99688344
1670532152.41051102 117.09165704 149.49300678 -4.12644633 0.01478252 -0.02598910 -0.02489324 -0.99924290
1670532152.51036406 117.18733485 149.50726555 -4.13915773 0.02930878 -0.01436662 0.00417456 -0.99945844
1670532152.60950828 117.26907841 149.52264392 -4.14832619 0.03377053 -0.01281659 0.00409826 -0.99933903
1670532152.70851731 117.34265299 149.54356074 -4.15882002 0.03787774 -0.00573134 -0.00235258 -0.99926318
1670532152.80785990 117.43516613 149.55938847 -4.17241655 0.03844181 -0.01104267 0.00245274 -0.99919681
1670532152.90750694 117.52532214 149.57247915 -4.17744704 0.03791108 -0.01359447 0.00155831 -0.99918743
1670532153.00744987 117.61173526 149.58627636 -4.18234697 0.03530454 -0.01408065 0.00099968 -0.99927690
1670532153.10763550 117.70046159 149.59958114 -4.19022702 0.03700388 -0.01860058 -0.00006060 -0.99914200
1670532153.20805526 117.79061706 149.60524292 -4.19528137 0.03617177 -0.01932963 0.00233010 -0.99915591
1670532153.30849838 117.88287167 149.61364131 -4.20879231 0.03788472 -0.02266772 0.00173598 -0.99902348
1670532153.40878630 117.97068291 149.61669472 -4.21889952 0.03271104 -0.02240091 0.00050237 -0.99921366
1670532153.50873637 118.07107940 149.61872804 -4.22861587 0.04050696 -0.02905314 -0.01267246 -0.99867638
1670532153.60830832 118.16952223 149.63658878 -4.24286465 0.03803298 -0.03200944 -0.04352736 -0.99781474
1670532153.70839095 118.26336246 149.64811264 -4.24797543 0.03725390 -0.03088612 -0.06681123 -0.99659142
1670532153.80885172 118.34539740 149.66106442 -4.25715548 0.03353485 -0.02221699 -0.07004267 -0.99673258
